全国，都道府県，市区町村,自治体コード,人口総数,うち外国人数,外国人比率（%）,2010年外国人比率（％）,自治体コード_文字列
多良木町,43505,9076.0,60.0,0.6610841780520054,0.2274019329164297,43505
湯前町,43506,3627.0,5.0,0.1378549765646539,0.1371428571428571,43506
水上村,43507,2033.0,7.0,0.3443187407771766,0.2494802494802495,43507
相良村,43510,4070.0,15.0,0.3685503685503685,0.2229428455614106,43510
五木村,43511,931.0,3.0,0.322234156820623,0.1659751037344398,43511
山江村,43512,3238.0,5.0,0.1544163063619518,0.1358326541700625,43512
球磨村,43513,2433.0,1.0,0.0411015207562679,0.0706048481995763,43513
あさぎり町,43514,14676.0,203.0,1.3832106841101115,0.865488640461594,43514
苓北町,43531,7114.0,64.0,0.8996345234748383,0.6855905701226847,43531
大分県,44000,1123852.0,10168.0,0.9047454647053172,0.7388872313165832,44000
大分市,44201,475614.0,2661.0,0.5594873153439553,0.5245795137673119,44201
別府市,44202,115321.0,2431.0,2.1080288932631523,2.9126291023647166,44202
中津市,44203,82863.0,1329.0,1.60385214148655,0.5064522250687921,44203
日田市,44204,62657.0,412.0,0.657548238824074,0.4383986467437271,44204
佐伯市,44205,66851.0,305.0,0.4562385005459903,0.2780990500448337,44205
臼杵市,44206,36158.0,313.0,0.8656452237402511,0.4798765342786177,44206
津久見市,44207,16100.0,34.0,0.2111801242236025,0.5673545212632424,44207
竹田市,44208,20332.0,239.0,1.1754869171748967,0.6059861605863326,44208
豊後高田市,44209,22112.0,615.0,2.7812952243125904,0.9913829164226552,44209
杵築市,44210,27999.0,162.0,0.5785920925747349,0.3054577190412368,44210
宇佐市,44211,52771.0,586.0,1.110458395709765,0.4592597613882863,44211
豊後大野市,44212,33695.0,209.0,0.6202700697432854,0.311771266348981,44212
由布市,44213,32772.0,324.0,0.9886488465763456,0.3659731427583425,44213
国東市,44214,26232.0,238.0,0.9072888075632816,0.4374726579588776,44214
姫島村,44322,1725.0,3.0,0.1739130434782608,,44322
日出町,44341,27723.0,121.0,0.4364607005013887,0.6519967400162999,44341
九重町,44461,8541.0,86.0,1.0069078562229248,0.3646483063045773,44461
玖珠町,44462,14386.0,100.0,0.6951202558042541,0.422188342910754,44462
宮崎県,45000,1069576.0,6474.0,0.6052865808507296,0.3349092212788035,45000
宮崎市,45201,401339.0,2109.0,0.5254909191481516,0.3265240911371675,45201
都城市,45202,160640.0,1396.0,0.8690239043824701,0.362024032735463,45202
延岡市,45203,118394.0,445.0,0.3758636417386016,0.1997225229071061,45203
日南市,45204,50848.0,401.0,0.7886249213341724,0.643103537936175,45204
小林市,45205,43670.0,487.0,1.1151820471719718,0.3977625854568055,45205
日向市,45206,59629.0,348.0,0.5836086467993762,0.3511380352087057,45206
串間市,45207,16822.0,73.0,0.4339555344192129,0.4498117635554686,45207
西都市,45208,28610.0,88.0,0.3075847605732261,0.2207640890415159,45208
えびの市,45209,17638.0,133.0,0.7540537475904298,1.1709710265666944,45209
三股町,45341,25591.0,153.0,0.5978664374194053,0.2580645161290322,45341
高原町,45361,8639.0,20.0,0.231508276420882,0.12,45361
国富町,45382,18398.0,130.0,0.7065985433199261,0.1673920321392701,45382
綾町,45383,6934.0,17.0,0.2451687337755985,0.1245847176079734,45383
高鍋町,45401,19922.0,58.0,0.2911354281698625,0.1748493075047163,45401
新富町,45402,16564.0,154.0,0.9297271190533688,0.2321468052177757,45402
西米良村,45403,1000.0,1.0,0.1,0.08058017727639,45403
木城町,45404,4895.0,6.0,0.1225740551583248,0.1158972377824995,45404
川南町,45405,15194.0,237.0,1.5598262472028432,0.5702863190075842,45405
都農町,45406,9906.0,61.0,0.6157884110640016,0.1077489449582472,45406
門川町,45421,17379.0,95.0,0.5466367454974395,0.2439800572822743,45421
諸塚村,45429,1486.0,2.0,0.1345895020188425,0.2656748140276302,45429
椎葉村,45430,2503.0,4.0,0.1598082301238513,0.2263906856403622,45430
美郷町,45431,4826.0,12.0,0.2486531288852051,0.2400768245838668,45431
高千穂町,45441,11642.0,32.0,0.2748668613640268,0.1165925817969831,45441
日之影町,45442,3635.0,3.0,0.0825309491059147,0.0672193591754425,45442
五ヶ瀬町,45443,3472.0,9.0,0.2592165898617511,0.1807092839394624,45443
鹿児島県,46000,1588256.0,10037.0,0.6319510204903995,0.3217597503753863,46000
鹿児島市,46201,593128.0,2432.0,0.410029538312135,0.2928136853259739,46201
鹿屋市,46203,101096.0,541.0,0.535134921262958,0.4311411439992386,46203
枕崎市,46204,20033.0,373.0,1.8619278190984871,1.3368305271173533,46204
阿久根市,46206,19270.0,108.0,0.5604566683964712,0.2289021335406409,46206
出水市,46208,51994.0,763.0,1.467477016578836,0.5052048686647129,46208
指宿市,46210,39011.0,337.0,0.8638589115890389,0.5315794215695108,46210
西之表市,46213,14708.0,77.0,0.5235246124558063,0.2772697775942422,46213
垂水市,46214,13819.0,264.0,1.9104131992184672,0.487012987012987,46214
薩摩川内市,46215,92403.0,472.0,0.5108059262145168,0.2811555493076544,46215
日置市,46216,47153.0,315.0,0.6680380887748394,0.1633150997599464,46216
曽於市,46217,33310.0,362.0,1.0867607325127588,0.1147344534815532,46217
霧島市,46218,123135.0,655.0,0.5319364924676168,0.2690470400903621,46218
いちき串木野市,46219,27490.0,206.0,0.7493634048744998,0.150911893141536,46219
南さつま市,46220,32887.0,217.0,0.6598351932374494,0.1395204630012401,46220
志布志市,46221,29329.0,328.0,1.1183470285383068,0.4177514076406127,46221
奄美市,46222,41390.0,102.0,0.2464363372795361,0.2038117126688493,46222
南九州市,46223,33080.0,369.0,1.115477629987908,0.2687827979009343,46223
伊佐市,46224,24453.0,120.0,0.4907373328425959,0.232050232050232,46224
姶良市,46225,76348.0,351.0,0.45973699376539,0.1697656699060273,46225
三島村,46303,405.0,3.0,0.7407407407407408,,46303
十島村,46304,740.0,9.0,1.2162162162162162,,46304
さつま町,46392,20243.0,403.0,1.990811638591118,0.244721888091584,46392
長島町,46404,9705.0,78.0,0.80370942812983,0.4502476361999099,46404
湧水町,46452,9119.0,88.0,0.965018094089264,0.344976282880552,46452
大崎町,46468,12385.0,303.0,2.446507872426322,0.7879001055223356,46468
東串良町,46482,6237.0,126.0,2.0202020202020203,0.6174654513378418,46482
錦江町,46490,6944.0,69.0,0.9936635944700462,0.5229776343607433,46490
南大隅町,46491,6481.0,23.0,0.3548835056318469,0.3857061826432218,46491
肝付町,46492,14227.0,68.0,0.4779644338230125,0.3438228438228438,46492
中種子町,46501,7539.0,19.0,0.2520228146969094,0.2644894204231831,46501
南種子町,46502,5445.0,13.0,0.2387511478420569,0.1769057574782888,46502
屋久島町,46505,11858.0,101.0,0.8517456569404622,0.5151225255721539,46505
大和村,46523,1364.0,1.0,0.0733137829912023,0.0566572237960339,46523
宇検村,46524,1621.0,4.0,0.2467612584824182,0.10351966873706,46524
瀬戸内町,46525,8546.0,14.0,0.1638193306810203,0.1114036864492607,46525
龍郷町,46527,5817.0,17.0,0.2922468626439746,0.1480750246791707,46527
喜界町,46529,6629.0,38.0,0.573238799215568,0.4529318153996817,46529
徳之島町,46530,10147.0,41.0,0.4040603133931211,0.4052936311000827,46530
天城町,46531,5517.0,30.0,0.5437737901033171,0.4809860213437547,46531
伊仙町,46532,6139.0,24.0,0.3909431503502198,0.2776154295733489,46532
和泊町,46533,6246.0,108.0,1.729106628242075,1.1104863649142536,46533
知名町,46534,5750.0,53.0,0.9217391304347826,0.9256538348516016,46534
与論町,46535,5115.0,12.0,0.2346041055718475,0.2440397972592453,46535
沖縄県,47000,1467480.0,18157.0,1.2372911385504402,0.5493180013469097,47000
那覇市,47201,317625.0,4575.0,1.4403778040141677,0.5424840324857416,47201
宜野湾市,47205,100125.0,1572.0,1.5700374531835208,0.9964319902532416,47205
石垣市,47207,47637.0,473.0,0.992925667023532,0.4731256127189804,47207
浦添市,47208,115690.0,1135.0,0.9810701011323364,0.4268198747632554,47208
名護市,47209,63554.0,529.0,0.8323630298643673,0.4781590875130747,47209
糸満市,47210,61007.0,803.0,1.316242398413297,0.247732030704815,47210
沖縄市,47211,142752.0,1993.0,1.3961275498767092,0.6794677886202581,47211
豊見城市,47212,64612.0,367.0,0.5680059431684517,0.1851172700441836,47212
うるま市,47213,125303.0,1357.0,1.0829748689177434,0.2932150214995854,47213
宮古島市,47214,52931.0,464.0,0.8766129489335173,0.3555026038163685,47214
南城市,47215,44043.0,257.0,0.5835206502735963,0.2263695356909301,47215
国頭村,47301,4517.0,32.0,0.7084348018596414,0.3662297609868928,47301
大宜味村,47302,3092.0,23.0,0.7438551099611902,0.5277864017385905,47302
東村,47303,1598.0,11.0,0.688360450563204,0.5016722408026756,47303
今帰仁村,47306,8894.0,44.0,0.4947155385653249,0.3024738036080803,47306
本部町,47308,12530.0,133.0,1.0614525139664803,0.2595529920692142,47308
恩納村,47311,10869.0,743.0,6.835955469684424,0.9956624605678234,47311
宜野座村,47313,5833.0,43.0,0.7371849819989714,0.4689551678859501,47313
金武町,47314,10806.0,100.0,0.9254118082546734,0.9849990963311044,47314
伊江村,47315,4118.0,26.0,0.6313744536182613,0.3166561114629512,47315
読谷村,47324,41206.0,736.0,1.7861476484007182,0.8193717277486912,47324
嘉手納町,47325,13521.0,97.0,0.7174025589823237,0.7593838142764157,47325
北谷町,47326,28201.0,787.0,2.790681181518386,1.1810446009389672,47326
北中城村,47327,17969.0,383.0,2.131448605932439,2.2694501912105824,47327
中城村,47328,22157.0,329.0,1.4848580584014082,0.6561085972850679,47328
西原町,47329,34984.0,507.0,1.4492339355133774,1.1390438934591267,47329
与那原町,47348,19695.0,109.0,0.5534399593805533,0.4044613310454713,47348
南風原町,47350,40440.0,221.0,0.5464886251236399,0.1787538304392237,47350
渡嘉敷村,47353,718.0,6.0,0.8356545961002786,0.9210526315789472,47353
座間味村,47354,892.0,15.0,1.6816143497757847,0.2312138728323699,47354
粟国村,47355,683.0,2.0,0.2928257686676427,0.4634994206257242,47355
渡名喜村,47356,346.0,2.0,0.5780346820809248,0.2212389380530973,47356
南大東村,47357,1285.0,31.0,2.4124513618677046,1.3869625520110958,47357
北大東村,47358,590.0,5.0,0.847457627118644,0.7518796992481203,47358
伊平屋村,47359,1126.0,8.0,0.7104795737122558,0.7942238267148014,47359
伊是名村,47360,1322.0,23.0,1.739788199697428,0.9439899307740718,47360
久米島町,47361,7192.0,35.0,0.4866518353726363,0.3169386078178189,47361
八重瀬町,47362,30941.0,129.0,0.4169225299764067,0.1911472583486376,47362
多良間村,47375,1058.0,11.0,1.0396975425330812,1.868399675060926,47375
竹富町,47381,3942.0,26.0,0.6595636732623034,0.3368748380409432,47381
与那国町,47382,1676.0,15.0,0.8949880668257757,0.4828002414001207,47382
