統計名：,令和２年国勢調査 人口等基本集計　（主な内容：男女・年齢・配偶関係，世帯の構成，住居の状態，母子・父子世帯，国籍など）,,,,,,,,,,
表番号：,44-1,,,,,,,,,,
表題：,[外国人] 男女，国籍別人口－全国，都道府県，市区町村,,,,,,,,,,
実施年月：,2020年,10月,,,,,,,,,
市区町村時点（年月日）：,-,,,,,,,,,,
,,,,,,,,,,,
NA,欠測値,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,/表章事項 コード,2020_01,2020_01
,,,,,,,,,/表章事項 補助コード,-,-
,,,,,,,,,/表章事項,人口【人】,人口【人】
,,,,,,,,,/国籍 コード,0,1
,,,,,,,,,/国籍 補助コード,-,-
時間軸（年次） コード,時間軸（年次） 補助コード,時間軸（年次）,男女 コード,男女 補助コード,男女,全国，都道府県，市区町村 コード,全国，都道府県，市区町村 補助コード,全国，都道府県，市区町村,/国籍,総数,外国人
2020000000,,2020年,0,,総数,26212,,京丹後市,,50860,414
2020000000,,2020年,0,,総数,26213,,南丹市,,31629,325
2020000000,,2020年,0,,総数,26214,,木津川市,,77907,561
2020000000,,2020年,0,,総数,26303,,大山崎町,,15953,111
2020000000,,2020年,0,,総数,26322,,久御山町,,15250,513
2020000000,,2020年,0,,総数,26343,,井手町,,7406,206
2020000000,,2020年,0,,総数,26344,,宇治田原町,,8911,358
2020000000,,2020年,0,,総数,26364,,笠置町,,1144,3
2020000000,,2020年,0,,総数,26365,,和束町,,3478,16
2020000000,,2020年,0,,総数,26366,,精華町,,36198,316
2020000000,,2020年,0,,総数,26367,,南山城村,,2391,20
2020000000,,2020年,0,,総数,26407,,京丹波町,,12907,150
2020000000,,2020年,0,,総数,26463,,伊根町,,1928,8
2020000000,,2020年,0,,総数,26465,,与謝野町,,20092,97
2020000000,,2020年,0,,総数,27000,,大阪府,,8837685,208681
2020000000,,2020年,0,,総数,27100,,大阪市,,2752412,121586
2020000000,,2020年,0,,総数,27102,,大阪市都島区,,107904,2924
2020000000,,2020年,0,,総数,27103,,大阪市福島区,,79328,1438
2020000000,,2020年,0,,総数,27104,,大阪市此花区,,65251,1759
2020000000,,2020年,0,,総数,27106,,大阪市西区,,105862,3979
2020000000,,2020年,0,,総数,27107,,大阪市港区,,80948,2524
2020000000,,2020年,0,,総数,27108,,大阪市大正区,,62083,1391
2020000000,,2020年,0,,総数,27109,,大阪市天王寺区,,82148,4239
2020000000,,2020年,0,,総数,27111,,大阪市浪速区,,75504,8858
2020000000,,2020年,0,,総数,27113,,大阪市西淀川区,,95864,3594
2020000000,,2020年,0,,総数,27114,,大阪市東淀川区,,177120,6233
2020000000,,2020年,0,,総数,27115,,大阪市東成区,,84906,6123
2020000000,,2020年,0,,総数,27116,,大阪市生野区,,127309,23657
2020000000,,2020年,0,,総数,27117,,大阪市旭区,,89670,2043
2020000000,,2020年,0,,総数,27118,,大阪市城東区,,169043,4699
2020000000,,2020年,0,,総数,27119,,大阪市阿倍野区,,110995,2838
2020000000,,2020年,0,,総数,27120,,大阪市住吉区,,153056,3380
2020000000,,2020年,0,,総数,27121,,大阪市東住吉区,,127849,3015
2020000000,,2020年,0,,総数,27122,,大阪市西成区,,106111,7324
2020000000,,2020年,0,,総数,27123,,大阪市淀川区,,183444,6484
2020000000,,2020年,0,,総数,27124,,大阪市鶴見区,,112691,1879
2020000000,,2020年,0,,総数,27125,,大阪市住之江区,,120072,3669
2020000000,,2020年,0,,総数,27126,,大阪市平野区,,192152,7354
2020000000,,2020年,0,,総数,27127,,大阪市北区,,139376,4888
2020000000,,2020年,0,,総数,27128,,大阪市中央区,,103726,7294
2020000000,,2020年,0,,総数,27140,,堺市,,826161,12486
2020000000,,2020年,0,,総数,27141,,堺市堺区,,148682,4177
2020000000,,2020年,0,,総数,27142,,堺市中区,,121236,1213
2020000000,,2020年,0,,総数,27143,,堺市東区,,85043,728
2020000000,,2020年,0,,総数,27144,,堺市西区,,135375,1567
2020000000,,2020年,0,,総数,27145,,堺市南区,,138464,2460
2020000000,,2020年,0,,総数,27146,,堺市北区,,159757,1789
2020000000,,2020年,0,,総数,27147,,堺市美原区,,37604,552
2020000000,,2020年,0,,総数,27202,,岸和田市,,190658,2413
2020000000,,2020年,0,,総数,27203,,豊中市,,401558,5287
2020000000,,2020年,0,,総数,27204,,池田市,,104993,1882
2020000000,,2020年,0,,総数,27205,,吹田市,,385567,4718
2020000000,,2020年,0,,総数,27206,,泉大津市,,74412,1181
2020000000,,2020年,0,,総数,27207,,高槻市,,352698,3022
2020000000,,2020年,0,,総数,27208,,貝塚市,,84443,865
2020000000,,2020年,0,,総数,27209,,守口市,,143096,2223
2020000000,,2020年,0,,総数,27210,,枚方市,,397289,3090
2020000000,,2020年,0,,総数,27211,,茨木市,,287730,3216
2020000000,,2020年,0,,総数,27212,,八尾市,,264642,7104
2020000000,,2020年,0,,総数,27213,,泉佐野市,,100131,1735
2020000000,,2020年,0,,総数,27214,,富田林市,,108699,1311
2020000000,,2020年,0,,総数,27215,,寝屋川市,,229733,2626
2020000000,,2020年,0,,総数,27216,,河内長野市,,101692,617
2020000000,,2020年,0,,総数,27217,,松原市,,117641,1482
2020000000,,2020年,0,,総数,27218,,大東市,,119367,2528
2020000000,,2020年,0,,総数,27219,,和泉市,,184495,2263
2020000000,,2020年,0,,総数,27220,,箕面市,,136868,2373
2020000000,,2020年,0,,総数,27221,,柏原市,,68775,1280
2020000000,,2020年,0,,総数,27222,,羽曳野市,,108736,950
2020000000,,2020年,0,,総数,27223,,門真市,,119764,2833
2020000000,,2020年,0,,総数,27224,,摂津市,,87456,1382
2020000000,,2020年,0,,総数,27225,,高石市,,55635,465
2020000000,,2020年,0,,総数,27226,,藤井寺市,,63688,685
2020000000,,2020年,0,,総数,27227,,東大阪市,,493940,13235
2020000000,,2020年,0,,総数,27228,,泉南市,,60102,589
2020000000,,2020年,0,,総数,27229,,四條畷市,,55177,481
2020000000,,2020年,0,,総数,27230,,交野市,,75033,499
2020000000,,2020年,0,,総数,27231,,大阪狭山市,,58435,376
2020000000,,2020年,0,,総数,27232,,阪南市,,51254,342
2020000000,,2020年,0,,総数,27301,,島本町,,30927,224
2020000000,,2020年,0,,総数,27321,,豊能町,,18279,93
2020000000,,2020年,0,,総数,27322,,能勢町,,9079,95
2020000000,,2020年,0,,総数,27341,,忠岡町,,16567,437
2020000000,,2020年,0,,総数,27361,,熊取町,,43763,245
2020000000,,2020年,0,,総数,27362,,田尻町,,8434,104
2020000000,,2020年,0,,総数,27366,,岬町,,14741,91
2020000000,,2020年,0,,総数,27381,,太子町,,13009,111
2020000000,,2020年,0,,総数,27382,,河南町,,15697,141
2020000000,,2020年,0,,総数,27383,,千早赤阪村,,4909,15
2020000000,,2020年,0,,総数,28000,,兵庫県,,5465002,87280
2020000000,,2020年,0,,総数,28100,,神戸市,,1525152,33009
2020000000,,2020年,0,,総数,28101,,神戸市東灘区,,213562,4183
2020000000,,2020年,0,,総数,28102,,神戸市灘区,,136747,3139
2020000000,,2020年,0,,総数,28105,,神戸市兵庫区,,109144,3763
2020000000,,2020年,0,,総数,28106,,神戸市長田区,,94791,4917
2020000000,,2020年,0,,総数,28107,,神戸市須磨区,,158719,2792
2020000000,,2020年,0,,総数,28108,,神戸市垂水区,,215302,1972
2020000000,,2020年,0,,総数,28109,,神戸市北区,,210492,1816
2020000000,,2020年,0,,総数,28110,,神戸市中央区,,147518,8156
2020000000,,2020年,0,,総数,28111,,神戸市西区,,238877,2271
2020000000,,2020年,0,,総数,28201,,姫路市,,530495,10045
2020000000,,2020年,0,,総数,28202,,尼崎市,,459593,8420
2020000000,,2020年,0,,総数,28203,,明石市,,303601,3356
2020000000,,2020年,0,,総数,28204,,西宮市,,485587,6104
2020000000,,2020年,0,,総数,28205,,洲本市,,41236,284
2020000000,,2020年,0,,総数,28206,,芦屋市,,93922,1441
2020000000,,2020年,0,,総数,28207,,伊丹市,,198138,2802
2020000000,,2020年,0,,総数,28208,,相生市,,28355,400
2020000000,,2020年,0,,総数,28209,,豊岡市,,77489,633
2020000000,,2020年,0,,総数,28210,,加古川市,,260878,2520
2020000000,,2020年,0,,総数,28212,,赤穂市,,45892,352
2020000000,,2020年,0,,総数,28213,,西脇市,,38673,662
2020000000,,2020年,0,,総数,28214,,宝塚市,,226432,2535
2020000000,,2020年,0,,総数,28215,,三木市,,75294,1650
2020000000,,2020年,0,,総数,28216,,高砂市,,87722,1080
2020000000,,2020年,0,,総数,28217,,川西市,,152321,1182
2020000000,,2020年,0,,総数,28218,,小野市,,47562,828
2020000000,,2020年,0,,総数,28219,,三田市,,109238,776
2020000000,,2020年,0,,総数,28220,,加西市,,42700,1269
2020000000,,2020年,0,,総数,28221,,丹波篠山市,,39611,762
2020000000,,2020年,0,,総数,28222,,養父市,,22129,106
2020000000,,2020年,0,,総数,28223,,丹波市,,61471,928
2020000000,,2020年,0,,総数,28224,,南あわじ市,,44137,355
2020000000,,2020年,0,,総数,28225,,朝来市,,28989,323
2020000000,,2020年,0,,総数,28226,,淡路市,,41967,302
2020000000,,2020年,0,,総数,28227,,宍粟市,,34819,236
2020000000,,2020年,0,,総数,28228,,加東市,,40645,1726
2020000000,,2020年,0,,総数,28229,,たつの市,,74316,499
2020000000,,2020年,0,,総数,28301,,猪名川町,,29680,189
2020000000,,2020年,0,,総数,28365,,多可町,,19261,283
2020000000,,2020年,0,,総数,28381,,稲美町,,30268,405
2020000000,,2020年,0,,総数,28382,,播磨町,,33604,466
2020000000,,2020年,0,,総数,28442,,市川町,,11231,129
2020000000,,2020年,0,,総数,28443,,福崎町,,19377,445
2020000000,,2020年,0,,総数,28446,,神河町,,10616,62
2020000000,,2020年,0,,総数,28464,,太子町,,33477,231
2020000000,,2020年,0,,総数,28481,,上郡町,,13879,119
2020000000,,2020年,0,,総数,28501,,佐用町,,15863,143
2020000000,,2020年,0,,総数,28585,,香美町,,16064,99
2020000000,,2020年,0,,総数,28586,,新温泉町,,13318,124
2020000000,,2020年,0,,総数,29000,,奈良県,,1324473,11505
2020000000,,2020年,0,,総数,29201,,奈良市,,354630,3047
2020000000,,2020年,0,,総数,29202,,大和高田市,,61744,532
2020000000,,2020年,0,,総数,29203,,大和郡山市,,83285,666
2020000000,,2020年,0,,総数,29204,,天理市,,63889,740
2020000000,,2020年,0,,総数,29205,,橿原市,,120922,904
2020000000,,2020年,0,,総数,29206,,桜井市,,54857,597
2020000000,,2020年,0,,総数,29207,,五條市,,27927,280
2020000000,,2020年,0,,総数,29208,,御所市,,24096,266
2020000000,,2020年,0,,総数,29209,,生駒市,,116675,1213
2020000000,,2020年,0,,総数,29210,,香芝市,,78113,508
2020000000,,2020年,0,,総数,29211,,葛城市,,36832,349
2020000000,,2020年,0,,総数,29212,,宇陀市,,28121,238
2020000000,,2020年,0,,総数,29322,,山添村,,3226,34
2020000000,,2020年,0,,総数,29342,,平群町,,18009,99
2020000000,,2020年,0,,総数,29343,,三郷町,,23219,148
2020000000,,2020年,0,,総数,29344,,斑鳩町,,27587,181
2020000000,,2020年,0,,総数,29345,,安堵町,,7225,203
2020000000,,2020年,0,,総数,29361,,川西町,,8167,157
2020000000,,2020年,0,,総数,29362,,三宅町,,6439,83
2020000000,,2020年,0,,総数,29363,,田原本町,,31177,208
2020000000,,2020年,0,,総数,29385,,曽爾村,,1295,15
2020000000,,2020年,0,,総数,29386,,御杖村,,1479,9
2020000000,,2020年,0,,総数,29401,,高取町,,6729,9
2020000000,,2020年,0,,総数,29402,,明日香村,,5179,15
2020000000,,2020年,0,,総数,29424,,上牧町,,21714,137
2020000000,,2020年,0,,総数,29425,,王寺町,,24043,195
2020000000,,2020年,0,,総数,29426,,広陵町,,33810,178
2020000000,,2020年,0,,総数,29427,,河合町,,17018,111
2020000000,,2020年,0,,総数,29441,,吉野町,,6229,65
2020000000,,2020年,0,,総数,29442,,大淀町,,16728,207
2020000000,,2020年,0,,総数,29443,,下市町,,5037,37
2020000000,,2020年,0,,総数,29444,,黒滝村,,623,6
2020000000,,2020年,0,,総数,29446,,天川村,,1176,1
2020000000,,2020年,0,,総数,29447,,野迫川村,,357,6
2020000000,,2020年,0,,総数,29449,,十津川村,,3061,18
2020000000,,2020年,0,,総数,29450,,下北山村,,753,7
2020000000,,2020年,0,,総数,29451,,上北山村,,444,1
2020000000,,2020年,0,,総数,29452,,川上村,,1156,13
2020000000,,2020年,0,,総数,29453,,東吉野村,,1502,22
2020000000,,2020年,0,,総数,30000,,和歌山県,,922584,6029
2020000000,,2020年,0,,総数,30201,,和歌山市,,356729,3045
2020000000,,2020年,0,,総数,30202,,海南市,,48369,256
2020000000,,2020年,0,,総数,30203,,橋本市,,60818,313
2020000000,,2020年,0,,総数,30204,,有田市,,26538,137
2020000000,,2020年,0,,総数,30205,,御坊市,,23481,163
2020000000,,2020年,0,,総数,30206,,田辺市,,69870,252
2020000000,,2020年,0,,総数,30207,,新宮市,,27171,163
2020000000,,2020年,0,,総数,30208,,紀の川市,,58816,397
2020000000,,2020年,0,,総数,30209,,岩出市,,53967,383
2020000000,,2020年,0,,総数,30304,,紀美野町,,8256,35
2020000000,,2020年,0,,総数,30341,,かつらぎ町,,15967,77
2020000000,,2020年,0,,総数,30343,,九度山町,,3856,4
2020000000,,2020年,0,,総数,30344,,高野町,,2970,29
2020000000,,2020年,0,,総数,30361,,湯浅町,,11122,37
2020000000,,2020年,0,,総数,30362,,広川町,,6781,44
2020000000,,2020年,0,,総数,30366,,有田川町,,25258,76
2020000000,,2020年,0,,総数,30381,,美浜町,,6867,29
2020000000,,2020年,0,,総数,30382,,日高町,,7673,17
2020000000,,2020年,0,,総数,30383,,由良町,,5364,37
2020000000,,2020年,0,,総数,30390,,印南町,,7720,32
2020000000,,2020年,0,,総数,30391,,みなべ町,,11818,77
2020000000,,2020年,0,,総数,30392,,日高川町,,9219,33
2020000000,,2020年,0,,総数,30401,,白浜町,,20262,145
2020000000,,2020年,0,,総数,30404,,上富田町,,15236,38
2020000000,,2020年,0,,総数,30406,,すさみ町,,3685,22
2020000000,,2020年,0,,総数,30421,,那智勝浦町,,14137,107
2020000000,,2020年,0,,総数,30422,,太地町,,2791,10
2020000000,,2020年,0,,総数,30424,,古座川町,,2480,12
2020000000,,2020年,0,,総数,30427,,北山村,,404,NA
2020000000,,2020年,0,,総数,30428,,串本町,,14959,59
2020000000,,2020年,0,,総数,31000,,鳥取県,,553407,4310
2020000000,,2020年,0,,総数,31201,,鳥取市,,188465,1306
2020000000,,2020年,0,,総数,31202,,米子市,,147317,1170
2020000000,,2020年,0,,総数,31203,,倉吉市,,46485,303
2020000000,,2020年,0,,総数,31204,,境港市,,32740,482
2020000000,,2020年,0,,総数,31302,,岩美町,,10799,76
2020000000,,2020年,0,,総数,31325,,若桜町,,2864,30
2020000000,,2020年,0,,総数,31328,,智頭町,,6427,68
2020000000,,2020年,0,,総数,31329,,八頭町,,15937,69
2020000000,,2020年,0,,総数,31364,,三朝町,,6060,61
2020000000,,2020年,0,,総数,31370,,湯梨浜町,,16055,91
2020000000,,2020年,0,,総数,31371,,琴浦町,,16365,199
2020000000,,2020年,0,,総数,31372,,北栄町,,14228,104
2020000000,,2020年,0,,総数,31384,,日吉津村,,3501,32
2020000000,,2020年,0,,総数,31386,,大山町,,15370,119
2020000000,,2020年,0,,総数,31389,,南部町,,10323,92
2020000000,,2020年,0,,総数,31390,,伯耆町,,10696,47
2020000000,,2020年,0,,総数,31401,,日南町,,4196,28
2020000000,,2020年,0,,総数,31402,,日野町,,2907,23
2020000000,,2020年,0,,総数,31403,,江府町,,2672,10
2020000000,,2020年,0,,総数,32000,,島根県,,671126,8230
2020000000,,2020年,0,,総数,32201,,松江市,,203616,1336
2020000000,,2020年,0,,総数,32202,,浜田市,,54592,651
2020000000,,2020年,0,,総数,32203,,出雲市,,172775,4158
2020000000,,2020年,0,,総数,32204,,益田市,,45003,347
2020000000,,2020年,0,,総数,32205,,大田市,,32846,338
2020000000,,2020年,0,,総数,32206,,安来市,,37062,262
2020000000,,2020年,0,,総数,32207,,江津市,,22959,282
2020000000,,2020年,0,,総数,32209,,雲南市,,36007,212
2020000000,,2020年,0,,総数,32343,,奥出雲町,,11849,89
2020000000,,2020年,0,,総数,32386,,飯南町,,4577,42
2020000000,,2020年,0,,総数,32441,,川本町,,3248,19
2020000000,,2020年,0,,総数,32448,,美郷町,,4355,18
2020000000,,2020年,0,,総数,32449,,邑南町,,10163,84
2020000000,,2020年,0,,総数,32501,,津和野町,,6875,52
2020000000,,2020年,0,,総数,32505,,吉賀町,,6077,221
2020000000,,2020年,0,,総数,32525,,海士町,,2267,12
2020000000,,2020年,0,,総数,32526,,西ノ島町,,2788,31
2020000000,,2020年,0,,総数,32527,,知夫村,,634,3
2020000000,,2020年,0,,総数,32528,,隠岐の島町,,13433,73
2020000000,,2020年,0,,総数,33000,,岡山県,,1888432,25116
2020000000,,2020年,0,,総数,33100,,岡山市,,724691,11844
2020000000,,2020年,0,,総数,33101,,岡山市北区,,314523,6307
2020000000,,2020年,0,,総数,33102,,岡山市中区,,149232,2072
2020000000,,2020年,0,,総数,33103,,岡山市東区,,93108,1420
2020000000,,2020年,0,,総数,33104,,岡山市南区,,167828,2045
2020000000,,2020年,0,,総数,33202,,倉敷市,,474592,4361
2020000000,,2020年,0,,総数,33203,,津山市,,99937,832
2020000000,,2020年,0,,総数,33204,,玉野市,,56531,615
2020000000,,2020年,0,,総数,33205,,笠岡市,,46088,490
2020000000,,2020年,0,,総数,33207,,井原市,,38384,512
2020000000,,2020年,0,,総数,33208,,総社市,,69030,1593
2020000000,,2020年,0,,総数,33209,,高梁市,,29072,900
2020000000,,2020年,0,,総数,33210,,新見市,,28079,271
2020000000,,2020年,0,,総数,33211,,備前市,,32320,548
2020000000,,2020年,0,,総数,33212,,瀬戸内市,,36048,420
2020000000,,2020年,0,,総数,33213,,赤磐市,,42661,483
2020000000,,2020年,0,,総数,33214,,真庭市,,42725,291
2020000000,,2020年,0,,総数,33215,,美作市,,25939,380
2020000000,,2020年,0,,総数,33216,,浅口市,,32772,225
2020000000,,2020年,0,,総数,33346,,和気町,,13623,248
2020000000,,2020年,0,,総数,33423,,早島町,,12368,67
2020000000,,2020年,0,,総数,33445,,里庄町,,10950,155
2020000000,,2020年,0,,総数,33461,,矢掛町,,13414,368
2020000000,,2020年,0,,総数,33586,,新庄村,,813,11
2020000000,,2020年,0,,総数,33606,,鏡野町,,12062,84
2020000000,,2020年,0,,総数,33622,,勝央町,,10888,46
2020000000,,2020年,0,,総数,33623,,奈義町,,5578,26
2020000000,,2020年,0,,総数,33643,,西粟倉村,,1398,6
2020000000,,2020年,0,,総数,33663,,久米南町,,4530,37
2020000000,,2020年,0,,総数,33666,,美咲町,,13053,75
2020000000,,2020年,0,,総数,33681,,吉備中央町,,10886,228
2020000000,,2020年,0,,総数,34000,,広島県,,2799702,47733
2020000000,,2020年,0,,総数,34100,,広島市,,1200754,17500
2020000000,,2020年,0,,総数,34101,,広島市中区,,142699,3925
2020000000,,2020年,0,,総数,34102,,広島市東区,,119353,1740
2020000000,,2020年,0,,総数,34103,,広島市南区,,145805,1934
2020000000,,2020年,0,,総数,34104,,広島市西区,,190232,3482
2020000000,,2020年,0,,総数,34105,,広島市安佐南区,,247020,1999
2020000000,,2020年,0,,総数,34106,,広島市安佐北区,,138979,1865
2020000000,,2020年,0,,総数,34107,,広島市安芸区,,77103,1465
2020000000,,2020年,0,,総数,34108,,広島市佐伯区,,139563,1090
2020000000,,2020年,0,,総数,34202,,呉市,,214592,3022
2020000000,,2020年,0,,総数,34203,,竹原市,,23993,228
2020000000,,2020年,0,,総数,34204,,三原市,,90573,2130
2020000000,,2020年,0,,総数,34205,,尾道市,,131170,2718
2020000000,,2020年,0,,総数,34207,,福山市,,460930,8231
2020000000,,2020年,0,,総数,34208,,府中市,,37655,562
2020000000,,2020年,0,,総数,34209,,三次市,,50681,628
2020000000,,2020年,0,,総数,34210,,庄原市,,33633,400
2020000000,,2020年,0,,総数,34211,,大竹市,,26319,320
2020000000,,2020年,0,,総数,34212,,東広島市,,196608,6626
2020000000,,2020年,0,,総数,34213,,廿日市市,,114173,1244
2020000000,,2020年,0,,総数,34214,,安芸高田市,,26448,696
2020000000,,2020年,0,,総数,34215,,江田島市,,21930,584
2020000000,,2020年,0,,総数,34302,,府中町,,51155,615
2020000000,,2020年,0,,総数,34304,,海田町,,29636,831
2020000000,,2020年,0,,総数,34307,,熊野町,,22834,200
2020000000,,2020年,0,,総数,34309,,坂町,,12582,182
2020000000,,2020年,0,,総数,34368,,安芸太田町,,5740,42
2020000000,,2020年,0,,総数,34369,,北広島町,,17763,485
2020000000,,2020年,0,,総数,34431,,大崎上島町,,7158,146
2020000000,,2020年,0,,総数,34462,,世羅町,,15125,255
2020000000,,2020年,0,,総数,34545,,神石高原町,,8250,88
2020000000,,2020年,0,,総数,35000,,山口県,,1342059,14378
2020000000,,2020年,0,,総数,35201,,下関市,,255051,3872
2020000000,,2020年,0,,総数,35202,,宇部市,,162570,1682
2020000000,,2020年,0,,総数,35203,,山口市,,193966,1547
2020000000,,2020年,0,,総数,35204,,萩市,,44626,380
2020000000,,2020年,0,,総数,35206,,防府市,,113979,1175
2020000000,,2020年,0,,総数,35207,,下松市,,55887,561
2020000000,,2020年,0,,総数,35208,,岩国市,,129125,1769
2020000000,,2020年,0,,総数,35210,,光市,,49798,436
2020000000,,2020年,0,,総数,35211,,長門市,,32519,457
2020000000,,2020年,0,,総数,35212,,柳井市,,30799,164
2020000000,,2020年,0,,総数,35213,,美祢市,,23247,195
2020000000,,2020年,0,,総数,35215,,周南市,,137540,1162
2020000000,,2020年,0,,総数,35216,,山陽小野田市,,60326,627
2020000000,,2020年,0,,総数,35305,,周防大島町,,14798,99
2020000000,,2020年,0,,総数,35321,,和木町,,6034,77
2020000000,,2020年,0,,総数,35341,,上関町,,2342,4
2020000000,,2020年,0,,総数,35343,,田布施町,,14483,59
2020000000,,2020年,0,,総数,35344,,平生町,,11914,86
2020000000,,2020年,0,,総数,35502,,阿武町,,3055,26
2020000000,,2020年,0,,総数,36000,,徳島県,,719559,5033
2020000000,,2020年,0,,総数,36201,,徳島市,,252391,1506
2020000000,,2020年,0,,総数,36202,,鳴門市,,54622,309
2020000000,,2020年,0,,総数,36203,,小松島市,,36149,196
2020000000,,2020年,0,,総数,36204,,阿南市,,69470,292
2020000000,,2020年,0,,総数,36205,,吉野川市,,38772,306
2020000000,,2020年,0,,総数,36206,,阿波市,,34713,390
2020000000,,2020年,0,,総数,36207,,美馬市,,28055,403
2020000000,,2020年,0,,総数,36208,,三好市,,23605,187
2020000000,,2020年,0,,総数,36301,,勝浦町,,4837,31
2020000000,,2020年,0,,総数,36302,,上勝町,,1380,5
2020000000,,2020年,0,,総数,36321,,佐那河内村,,2058,5
2020000000,,2020年,0,,総数,36341,,石井町,,24833,237
2020000000,,2020年,0,,総数,36342,,神山町,,4647,54
2020000000,,2020年,0,,総数,36368,,那賀町,,7367,12
2020000000,,2020年,0,,総数,36383,,牟岐町,,3743,21
2020000000,,2020年,0,,総数,36387,,美波町,,6222,54
2020000000,,2020年,0,,総数,36388,,海陽町,,8358,213
2020000000,,2020年,0,,総数,36401,,松茂町,,14583,114
2020000000,,2020年,0,,総数,36402,,北島町,,22745,112
2020000000,,2020年,0,,総数,36403,,藍住町,,35246,193
2020000000,,2020年,0,,総数,36404,,板野町,,13042,162
2020000000,,2020年,0,,総数,36405,,上板町,,11384,112
2020000000,,2020年,0,,総数,36468,,つるぎ町,,7715,30
2020000000,,2020年,0,,総数,36489,,東みよし町,,13622,89
2020000000,,2020年,0,,総数,37000,,香川県,,950244,10854
2020000000,,2020年,0,,総数,37201,,高松市,,417496,3577
2020000000,,2020年,0,,総数,37202,,丸亀市,,109513,1830
2020000000,,2020年,0,,総数,37203,,坂出市,,50624,814
2020000000,,2020年,0,,総数,37204,,善通寺市,,31631,260
2020000000,,2020年,0,,総数,37205,,観音寺市,,57438,739
2020000000,,2020年,0,,総数,37206,,さぬき市,,47003,383
2020000000,,2020年,0,,総数,37207,,東かがわ市,,28279,235
2020000000,,2020年,0,,総数,37208,,三豊市,,61857,719
2020000000,,2020年,0,,総数,37322,,土庄町,,12846,78
2020000000,,2020年,0,,総数,37324,,小豆島町,,13870,134
2020000000,,2020年,0,,総数,37341,,三木町,,26878,201
2020000000,,2020年,0,,総数,37364,,直島町,,3103,29
2020000000,,2020年,0,,総数,37386,,宇多津町,,18699,404
2020000000,,2020年,0,,総数,37387,,綾川町,,22693,284
2020000000,,2020年,0,,総数,37403,,琴平町,,8468,168
2020000000,,2020年,0,,総数,37404,,多度津町,,22445,816
2020000000,,2020年,0,,総数,37406,,まんのう町,,17401,183
2020000000,,2020年,0,,総数,38000,,愛媛県,,1334841,11159
2020000000,,2020年,0,,総数,38201,,松山市,,511192,2672
2020000000,,2020年,0,,総数,38202,,今治市,,151672,3043
2020000000,,2020年,0,,総数,38203,,宇和島市,,70809,365
2020000000,,2020年,0,,総数,38204,,八幡浜市,,31987,210
2020000000,,2020年,0,,総数,38205,,新居浜市,,115938,1206
2020000000,,2020年,0,,総数,38206,,西条市,,104791,1299
2020000000,,2020年,0,,総数,38207,,大洲市,,40575,169
2020000000,,2020年,0,,総数,38210,,伊予市,,35133,211
2020000000,,2020年,0,,総数,38213,,四国中央市,,82754,719
2020000000,,2020年,0,,総数,38214,,西予市,,35388,274
2020000000,,2020年,0,,総数,38215,,東温市,,33903,168
2020000000,,2020年,0,,総数,38356,,上島町,,6509,306
2020000000,,2020年,0,,総数,38386,,久万高原町,,7404,34
2020000000,,2020年,0,,総数,38401,,松前町,,29630,141
2020000000,,2020年,0,,総数,38402,,砥部町,,20480,73
2020000000,,2020年,0,,総数,38422,,内子町,,15322,53
2020000000,,2020年,0,,総数,38442,,伊方町,,8397,67
2020000000,,2020年,0,,総数,38484,,松野町,,3674,18
2020000000,,2020年,0,,総数,38488,,鬼北町,,9682,86
2020000000,,2020年,0,,総数,38506,,愛南町,,19601,45
2020000000,,2020年,0,,総数,39000,,高知県,,691527,4220
2020000000,,2020年,0,,総数,39201,,高知市,,326545,1493
2020000000,,2020年,0,,総数,39202,,室戸市,,11742,91
2020000000,,2020年,0,,総数,39203,,安芸市,,16243,67
2020000000,,2020年,0,,総数,39204,,南国市,,46664,275
2020000000,,2020年,0,,総数,39205,,土佐市,,25732,348
2020000000,,2020年,0,,総数,39206,,須崎市,,20590,390
2020000000,,2020年,0,,総数,39208,,宿毛市,,19033,68
2020000000,,2020年,0,,総数,39209,,土佐清水市,,12388,79
2020000000,,2020年,0,,総数,39210,,四万十市,,32694,93
2020000000,,2020年,0,,総数,39211,,香南市,,32207,289
2020000000,,2020年,0,,総数,39212,,香美市,,26513,287
2020000000,,2020年,0,,総数,39301,,東洋町,,2194,41
2020000000,,2020年,0,,総数,39302,,奈半利町,,3034,11
2020000000,,2020年,0,,総数,39303,,田野町,,2498,7
2020000000,,2020年,0,,総数,39304,,安田町,,2370,5
2020000000,,2020年,0,,総数,39305,,北川村,,1146,3
2020000000,,2020年,0,,総数,39306,,馬路村,,745,2
2020000000,,2020年,0,,総数,39307,,芸西村,,3694,74
2020000000,,2020年,0,,総数,39341,,本山町,,3261,22
2020000000,,2020年,0,,総数,39344,,大豊町,,3252,33
2020000000,,2020年,0,,総数,39363,,土佐町,,3753,33
2020000000,,2020年,0,,総数,39364,,大川村,,366,1
2020000000,,2020年,0,,総数,39386,,いの町,,21374,38
2020000000,,2020年,0,,総数,39387,,仁淀川町,,4827,38
2020000000,,2020年,0,,総数,39401,,中土佐町,,6002,42
2020000000,,2020年,0,,総数,39402,,佐川町,,12323,56
2020000000,,2020年,0,,総数,39403,,越知町,,5187,16
